collection,session_uuid,user_name,answer,explanation,question,item_id,created_at,updated_at
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",10/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2177,2019-09-02 11:29:51 UTC,2019-09-02 11:29:51 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",11/257: Should this page be untagged?,/government/speeches/tackling-corruption-together-conference-matt-hancock-speech,2019-09-02 11:30:00 UTC,2019-09-02 11:30:00 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",12/257: Should this page be untagged?,/guidance/classifying-audio-and-video-equipment,2019-09-02 11:30:06 UTC,2019-09-02 11:30:06 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",13/257: Should this page be untagged?,/government/publications/alvs-user-and-reference-guides,2019-09-02 11:30:12 UTC,2019-09-02 11:30:12 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",14/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2134,2019-09-02 11:30:29 UTC,2019-09-02 11:30:29 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",15/257: Should this page be untagged?,/guidance/classifying-footwear,2019-09-02 11:30:32 UTC,2019-09-02 11:30:32 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",16/257: Should this page be untagged?,/government/news/press-briefing-afternoon-17-july-2014,2019-09-02 11:31:05 UTC,2019-09-02 11:31:05 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",18/257: Should this page be untagged?,/government/news/g8-summit-live,2019-09-02 11:31:19 UTC,2019-09-02 11:31:19 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",19/257: Should this page be untagged?,/guidance/classifying-ceramics,2019-09-02 11:31:27 UTC,2019-09-02 11:31:27 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",20/257: Should this page be untagged?,/government/publications/charities-sponsorship-and-gift-aid-declaration-form,2019-09-02 11:31:35 UTC,2019-09-02 11:31:35 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",21/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2214,2019-09-02 11:32:02 UTC,2019-09-02 11:32:02 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",22/257: Should this page be untagged?,/government/publications/number-of-detached-houses-constructed-before-1919-that-were-sold-in-1990-1991-in-west-devon-villages,2019-09-02 11:32:12 UTC,2019-09-02 11:32:12 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",23/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2108,2019-09-02 11:32:28 UTC,2019-09-02 11:32:28 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",24/257: Should this page be untagged?,/guidance/classifying-electric-lamps,2019-09-02 11:47:57 UTC,2019-09-02 11:47:57 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",25/257: Should this page be untagged?,/guidance/classifying-leather,2019-09-02 11:48:00 UTC,2019-09-02 11:48:00 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,move to somewhere else,26/257: Should this page be untagged?,/government/news/government-donates-vat-from-nhs-choirs-christmas-number-one,2019-09-02 11:48:15 UTC,2019-09-02 11:48:15 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",27/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2212,2019-09-02 11:48:22 UTC,2019-09-02 11:48:22 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",28/257: Should this page be untagged?,/government/publications/notice-216-customs-procedures-at-cargo-community-system-uk-locations,2019-09-02 11:48:27 UTC,2019-09-02 11:48:27 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",29/257: Should this page be untagged?,/guidance/fair-rents,2019-09-02 11:48:37 UTC,2019-09-02 11:48:37 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",30/257: Should this page be untagged?,/guidance/repair-and-rateable-value,2019-09-02 11:48:50 UTC,2019-09-02 11:48:50 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",31/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2154,2019-09-02 11:48:52 UTC,2019-09-02 11:48:52 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",32/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2214,2019-09-02 11:48:54 UTC,2019-09-02 11:48:54 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Skip,"",33/257: Should this page be untagged?,/government/publications/national-export-system-nes-email-service-availability-and-issues,2019-09-02 11:49:05 UTC,2019-09-02 11:49:05 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",34/257: Should this page be untagged?,/government/publications/ceramic-tableware-and-kitchenware-imported-from-china-anti-dumping-duty-2240,2019-09-02 11:49:08 UTC,2019-09-02 11:49:08 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",35/257: Should this page be untagged?,/guidance/child-tax-credit-exceptions-to-the-2-child-limit,2019-09-02 11:49:21 UTC,2019-09-02 11:49:21 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",36/257: Should this page be untagged?,/guidance/air-passenger-duty-and-connected-flights,2019-09-02 11:49:31 UTC,2019-09-02 11:49:31 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",37/257: Should this page be untagged?,/government/publications/ec-sales-list-service-availability-and-issues,2019-09-02 11:49:42 UTC,2019-09-02 11:49:42 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",38/257: Should this page be untagged?,/guidance/classifying-plastics,2019-09-02 11:57:02 UTC,2019-09-02 11:57:02 UTC
taxonomy_detagging,703deb1a-21fd-4e59-938a-ebe2134c9d83,Oscar,Yes,"",39/257: Should this page be untagged?,/guidance/classifying-ceramics,2019-09-02 11:57:08 UTC,2019-09-02 11:57:08 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,Yes,"",1/257: Should this page be untagged?,/government/statistics/individual-voluntary-arrangement-outcomes-and-providers-2018,2019-09-02 14:58:08 UTC,2019-09-02 14:58:08 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,No,Possibly valid as represents many topics,2/257: Should this page be untagged?,/government/news/press-briefing-morning-2-september-2013,2019-09-02 14:58:37 UTC,2019-09-02 14:58:37 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,Yes,"",3/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2217,2019-09-02 14:58:55 UTC,2019-09-02 14:58:55 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,Yes,"",4/257: Should this page be untagged?,/guidance/classifying-edible-vegetables-roots-and-tubers,2019-09-02 15:26:17 UTC,2019-09-02 15:26:17 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,No,"",5/257: Should this page be untagged?,/government/collections/chief-error-codes,2019-09-02 15:26:35 UTC,2019-09-02 15:26:35 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,No,"",6/257: Should this page be untagged?,/guidance/classifying-edible-fruits-nuts-and-peel,2019-09-02 15:26:49 UTC,2019-09-02 15:26:49 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,Yes,"",7/257: Should this page be untagged?,/government/publications/ceramic-tableware-and-kitchenware-imported-from-china-anti-dumping-duty-2240,2019-09-02 15:33:36 UTC,2019-09-02 15:33:36 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,No,"",8/257: Should this page be untagged?,/government/news/over-50000-charities-now-claiming-gift-aid-online,2019-09-02 15:33:51 UTC,2019-09-02 15:33:51 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,No,"",9/257: Should this page be untagged?,/government/publications/iso-country-codes,2019-09-02 15:33:58 UTC,2019-09-02 15:33:58 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,Yes,"",10/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2153,2019-09-02 15:34:16 UTC,2019-09-02 15:34:16 UTC
taxonomy_detagging,c4760daf-49a0-4eef-adcc-bfeea9157f25,ganesh senthi,No,"",11/257: Should this page be untagged?,/government/publications/anti-dumping-duty-measure-ad2157,2019-09-02 15:34:26 UTC,2019-09-02 15:34:26 UTC
