collection,session_uuid,user_name,answer,explanation,question,item_id,created_at,updated_at
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,VAT,12/37: Should this be retagged from its current taxon to this suggested one?,/government/news/chancellor-to-waive-1-million-vat-on-tower-of-london-poppies,2019-09-16 14:22:00 UTC,2019-09-16 14:22:00 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",13/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/beneficial-ownership-countries-that-have-pledged-to-exchange-information,2019-09-16 14:22:15 UTC,2019-09-16 14:22:15 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Add suggestion and keep current tagging,"",14/37: Should this be retagged from its current taxon to this suggested one?,/guidance/animals-and-animal-food-notice-70115,2019-09-16 14:22:40 UTC,2019-09-16 14:22:40 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Add suggestion and keep current tagging,"",15/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/getting-basic-paye-tools-working-on-linux,2019-09-16 14:22:45 UTC,2019-09-16 14:22:45 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Skip,"",16/37: Should this be retagged from its current taxon to this suggested one?,/guidance/arweiniad-a-thaflenni-gwybodaeth-cthem,2019-09-16 14:22:49 UTC,2019-09-16 14:22:49 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",17/37: Should this be retagged from its current taxon to this suggested one?,/government/news/chancellor-to-waive-vat-on-band-aid-anniversary-single,2019-09-16 14:23:02 UTC,2019-09-16 14:23:02 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,"",18/37: Should this be retagged from its current taxon to this suggested one?,/government/news/creative-sector-receives-record-boost-of-700-million-pounds,2019-09-16 14:23:13 UTC,2019-09-16 14:23:13 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",19/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/alcohol-and-tobacco-taxation-revenue,2019-09-16 14:23:30 UTC,2019-09-16 14:23:30 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,"",20/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/fuel-duty-fuel-additives-and-extenders,2019-09-16 14:23:36 UTC,2019-09-16 14:23:36 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,"",21/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/tax-allowances-and-reliefs-in-force-cost-not-known--2,2019-09-16 14:23:43 UTC,2019-09-16 14:23:43 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,Gambling duties?,22/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/betting-and-gaming-bulletin-september-2017,2019-09-16 14:24:09 UTC,2019-09-16 14:24:09 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,VAT,23/37: Should this be retagged from its current taxon to this suggested one?,/government/news/government-to-donate-vat-on-x-factor-charity-single,2019-09-16 14:24:15 UTC,2019-09-16 14:24:15 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Skip,"",24/37: Should this be retagged from its current taxon to this suggested one?,/government/collections/gwybodaeth-gorfforaethol-ac-adroddiadau,2019-09-16 14:24:23 UTC,2019-09-16 14:24:23 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,"",25/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/creative-industries-statistics,2019-09-16 14:24:33 UTC,2019-09-16 14:24:33 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",26/37: Should this be retagged from its current taxon to this suggested one?,/government/news/press-briefing-morning-14-march-2014,2019-09-16 14:25:14 UTC,2019-09-16 14:25:14 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Skip,"",27/37: Should this be retagged from its current taxon to this suggested one?,/government/collections/gwe-rwydo-a-sgamiau,2019-09-16 14:25:17 UTC,2019-09-16 14:25:17 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,"",28/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/fuel-duty-aqua-methanol-set-aside-for-use-or-used-as-fuel-in-any-engine-motor-or-machinery,2019-09-16 14:25:26 UTC,2019-09-16 14:25:26 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion, Tax agent and adviser guidance,29/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/obsolete-miscellaneous-statements-of-practice,2019-09-16 14:25:48 UTC,2019-09-16 14:25:48 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,VAT,30/37: Should this be retagged from its current taxon to this suggested one?,/government/news/x-factor-winners-charity-single-to-be-vat-free-chancellor-announces,2019-09-16 14:25:55 UTC,2019-09-16 14:25:55 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",31/37: Should this be retagged from its current taxon to this suggested one?,/government/collections/creative-industries-statistics,2019-09-16 14:26:11 UTC,2019-09-16 14:26:11 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,"",32/37: Should this be retagged from its current taxon to this suggested one?,/government/news/the-story-of-your-boxing-day-boxset-record-tax-relief-for-big-budget-tv,2019-09-16 14:26:18 UTC,2019-09-16 14:26:18 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",33/37: Should this be retagged from its current taxon to this suggested one?,/government/news/ots-looks-to-recruit-senior-policy-advisors,2019-09-16 14:26:40 UTC,2019-09-16 14:26:40 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",34/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/venture-capital-trusts-distribution-of-numbers,2019-09-16 14:26:46 UTC,2019-09-16 14:26:46 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,Retag to suggestion,"",35/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/child-trust-fund-ctf-bulletin-84,2019-09-16 14:26:54 UTC,2019-09-16 14:26:54 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",36/37: Should this be retagged from its current taxon to this suggested one?,/government/statistics/announcements/venture-capital-trusts-number-of-trusts-and-amount-of-funds-raised,2019-09-16 14:27:01 UTC,2019-09-16 14:27:01 UTC
logistic_regression_retag_dynamic_feature_count,9afab251-b02a-468e-bc32-c2d2669b61e7,Oscar,No,"",37/37: Should this be retagged from its current taxon to this suggested one?,/government/publications/vaccine-research-relief-expiry-in-2017,2019-09-16 14:28:58 UTC,2019-09-16 14:28:58 UTC
